Using GATK jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar ApplyBQSR -R resources/genome.fasta -I results/dedup/NA12878.bwa.sorted.bam --bqsr-recal-file results/recal/NA12878.bwa.grp -O results/recal/NA12878.bwa.sorted.bam
09:28:44.002 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/scratch2/cropbio/stoecker/WGS_WGGC/WES_WGGC_2021_AG_Schoof/.snakemake/conda/c9dd5efd9313c76cc841b8b834a238c7/share/gatk4-4.1.4.1-1/gatk-package-4.1.4.1-local.jar!/com/intel/gkl/native/libgkl_compression.so
Aug 13, 2021 9:28:44 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
09:28:44.281 INFO  ApplyBQSR - ------------------------------------------------------------
09:28:44.282 INFO  ApplyBQSR - The Genome Analysis Toolkit (GATK) v4.1.4.1
09:28:44.282 INFO  ApplyBQSR - For support and documentation go to https://software.broadinstitute.org/gatk/
09:28:44.282 INFO  ApplyBQSR - Executing as stoecker@cs03 on Linux v5.4.0-66-generic amd64
09:28:44.282 INFO  ApplyBQSR - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_282-b08
09:28:44.282 INFO  ApplyBQSR - Start Date/Time: August 13, 2021 9:28:43 AM UTC
09:28:44.282 INFO  ApplyBQSR - ------------------------------------------------------------
09:28:44.282 INFO  ApplyBQSR - ------------------------------------------------------------
09:28:44.283 INFO  ApplyBQSR - HTSJDK Version: 2.21.0
09:28:44.283 INFO  ApplyBQSR - Picard Version: 2.21.2
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.COMPRESSION_LEVEL : 2
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
09:28:44.283 INFO  ApplyBQSR - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
09:28:44.283 INFO  ApplyBQSR - Deflater: IntelDeflater
09:28:44.283 INFO  ApplyBQSR - Inflater: IntelInflater
09:28:44.283 INFO  ApplyBQSR - GCS max retries/reopens: 20
09:28:44.283 INFO  ApplyBQSR - Requester pays: disabled
09:28:44.283 INFO  ApplyBQSR - Initializing engine
09:28:44.552 INFO  ApplyBQSR - Done initializing engine
09:28:44.571 INFO  ProgressMeter - Starting traversal
09:28:44.572 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
12:29:33.129 INFO  ProgressMeter -           7:86787171            180.8             659792000        3649104.7
12:29:43.143 INFO  ProgressMeter -           7:89077680            181.0             660395000        3649071.3
12:29:53.147 INFO  ProgressMeter -           7:91406172            181.1             660996000        3649030.3
12:30:03.157 INFO  ProgressMeter -           7:93676379            181.3             661599000        3648998.5
12:30:13.171 INFO  ProgressMeter -           7:96004857            181.5             662198000        3648943.3
12:30:23.183 INFO  ProgressMeter -           7:98325033            181.6             662798000        3648894.3
12:30:33.194 INFO  ProgressMeter -          7:100523301            181.8             663395000        3648829.3
12:30:43.209 INFO  ProgressMeter -          7:102562041            182.0             663994000        3648774.1
12:30:53.209 INFO  ProgressMeter -          7:104694304            182.1             664592000        3648718.5
12:31:03.216 INFO  ProgressMeter -          7:106900302            182.3             665196000        3648693.6
12:31:13.223 INFO  ProgressMeter -          7:109189089            182.5             665798000        3648657.7
12:31:23.224 INFO  ProgressMeter -          7:111563414            182.6             666400000        3648623.9
12:31:33.225 INFO  ProgressMeter -          7:113908917            182.8             667000000        3648579.3
12:31:43.228 INFO  ProgressMeter -          7:116207141            183.0             667599000        3648528.6
12:31:53.243 INFO  ProgressMeter -          7:118463259            183.1             668203000        3648501.3
12:32:03.254 INFO  ProgressMeter -          7:120775382            183.3             668804000        3648459.0
12:32:13.255 INFO  ProgressMeter -          7:123115908            183.5             669407000        3648431.0
12:32:23.264 INFO  ProgressMeter -          7:125460242            183.6             670009000        3648394.9
12:32:33.276 INFO  ProgressMeter -          7:127763022            183.8             670610000        3648352.5
12:32:43.279 INFO  ProgressMeter -          7:129950321            184.0             671209000        3648302.6
12:32:53.278 INFO  ProgressMeter -          7:132191162            184.1             671810000        3648264.3
12:33:03.279 INFO  ProgressMeter -          7:134456536            184.3             672405000        3648193.2
12:33:13.280 INFO  ProgressMeter -          7:136710255            184.5             673005000        3648149.4
12:33:23.286 INFO  ProgressMeter -          7:139019763            184.6             673614000        3648152.7
12:33:33.286 INFO  ProgressMeter -          7:141326524            184.8             674228000        3648185.0
12:33:43.295 INFO  ProgressMeter -          7:143724560            185.0             674846000        3648235.9
12:33:53.299 INFO  ProgressMeter -          7:146000068            185.1             675454000        3648234.4
12:34:03.315 INFO  ProgressMeter -          7:148383710            185.3             676063000        3648234.7
12:34:13.322 INFO  ProgressMeter -          7:150616604            185.5             676670000        3648226.4
12:34:23.335 INFO  ProgressMeter -          7:152820715            185.6             677281000        3648238.1
12:34:33.346 INFO  ProgressMeter -          7:155147003            185.8             677885000        3648212.8
12:34:43.359 INFO  ProgressMeter -          7:157383769            186.0             678490000        3648192.2
12:34:53.365 INFO  ProgressMeter -             8:334138            186.1             679104000        3648222.3
12:35:03.379 INFO  ProgressMeter -            8:2690883            186.3             679718000        3648250.1
12:35:13.408 INFO  ProgressMeter -            8:5124894            186.5             680329000        3648256.2
12:35:23.413 INFO  ProgressMeter -            8:7436930            186.6             680940000        3648270.4
12:35:33.425 INFO  ProgressMeter -            8:9782475            186.8             681550000        3648276.9
12:35:43.437 INFO  ProgressMeter -           8:12040393            187.0             682163000        3648299.5
12:35:53.443 INFO  ProgressMeter -           8:14386366            187.1             682771000        3648297.3
12:36:03.452 INFO  ProgressMeter -           8:16858300            187.3             683381000        3648304.8
12:36:13.463 INFO  ProgressMeter -           8:19269281            187.5             683995000        3648333.0
12:36:23.477 INFO  ProgressMeter -           8:21636909            187.6             684607000        3648349.5
12:36:33.490 INFO  ProgressMeter -           8:23886643            187.8             685222000        3648382.2
12:36:43.505 INFO  ProgressMeter -           8:26248401            188.0             685830000        3648377.0
12:36:53.505 INFO  ProgressMeter -           8:28526710            188.1             686441000        3648392.6
12:37:03.515 INFO  ProgressMeter -           8:30775943            188.3             687048000        3648383.7
12:37:13.529 INFO  ProgressMeter -           8:33165659            188.5             687659000        3648394.8
12:37:23.529 INFO  ProgressMeter -           8:35584385            188.6             688270000        3648410.4
12:37:33.536 INFO  ProgressMeter -           8:37929666            188.8             688879000        3648413.0
12:37:43.536 INFO  ProgressMeter -           8:40304538            189.0             689492000        3648439.1
12:37:53.540 INFO  ProgressMeter -           8:42590282            189.1             690101000        3648442.7
12:38:03.541 INFO  ProgressMeter -           8:44787857            189.3             690719000        3648494.9
12:38:13.553 INFO  ProgressMeter -           8:47357416            189.5             691341000        3648564.5
12:38:23.558 INFO  ProgressMeter -           8:49765356            189.6             691965000        3648646.7
12:38:33.567 INFO  ProgressMeter -             unmapped            189.8             692578000        3648669.6
12:38:43.579 INFO  ProgressMeter -           8:54475950            190.0             693187000        3648670.4
12:38:53.590 INFO  ProgressMeter -           8:56761456            190.2             693798000        3648682.1
12:39:03.601 INFO  ProgressMeter -           8:59053895            190.3             694410000        3648699.3
12:39:13.609 INFO  ProgressMeter -           8:61346072            190.5             695023000        3648722.1
12:39:23.614 INFO  ProgressMeter -           8:63651090            190.7             695625000        3648688.4
12:39:33.631 INFO  ProgressMeter -           8:65936145            190.8             696227000        3648651.0
12:39:43.647 INFO  ProgressMeter -           8:68170057            191.0             696826000        3648598.2
12:39:53.661 INFO  ProgressMeter -           8:70486711            191.2             697428000        3648561.8
12:40:03.673 INFO  ProgressMeter -           8:72781159            191.3             698033000        3648541.8
12:40:13.679 INFO  ProgressMeter -           8:75090590            191.5             698639000        3648529.0
12:40:23.691 INFO  ProgressMeter -           8:77455315            191.7             699240000        3648488.2
12:40:33.692 INFO  ProgressMeter -           8:79797157            191.8             699849000        3648492.7
12:40:43.692 INFO  ProgressMeter -           8:82137455            192.0             700474000        3648580.8
12:40:53.697 INFO  ProgressMeter -           8:84548728            192.2             701087000        3648604.7
12:41:03.699 INFO  ProgressMeter -           8:86054199            192.3             701700000        3648629.6
12:41:13.711 INFO  ProgressMeter -           8:88481379            192.5             702312000        3648646.0
12:41:23.719 INFO  ProgressMeter -           8:90835936            192.7             702926000        3648674.4
12:41:33.723 INFO  ProgressMeter -           8:93172692            192.8             703527000        3648635.9
12:41:43.729 INFO  ProgressMeter -           8:95444103            193.0             704136000        3648638.7
12:41:53.729 INFO  ProgressMeter -           8:97725875            193.2             704747000        3648653.7
12:42:03.739 INFO  ProgressMeter -           8:99973062            193.3             705358000        3648665.5
12:42:13.742 INFO  ProgressMeter -          8:102218469            193.5             705969000        3648679.4
12:42:23.753 INFO  ProgressMeter -          8:104476730            193.7             706579000        3648685.7
12:42:33.753 INFO  ProgressMeter -          8:106872094            193.8             707191000        3648705.8
12:42:43.758 INFO  ProgressMeter -          8:109253553            194.0             707798000        3648698.5
12:42:53.770 INFO  ProgressMeter -          8:111684165            194.2             708412000        3648725.0
12:43:03.785 INFO  ProgressMeter -          8:114180474            194.3             709032000        3648781.4
12:43:13.788 INFO  ProgressMeter -          8:116579047            194.5             709644000        3648800.4
12:43:23.798 INFO  ProgressMeter -          8:118933248            194.7             710256000        3648817.1
12:43:33.800 INFO  ProgressMeter -          8:121324851            194.8             710868000        3648836.3
12:43:43.801 INFO  ProgressMeter -          8:123662127            195.0             711480000        3648855.8
12:43:53.811 INFO  ProgressMeter -          8:125930473            195.2             712087000        3648847.2
12:44:03.823 INFO  ProgressMeter -          8:128171153            195.3             712692000        3648827.0
12:44:13.826 INFO  ProgressMeter -          8:130452060            195.5             713303000        3648840.8
12:44:23.835 INFO  ProgressMeter -          8:132807545            195.7             713913000        3648847.5
12:44:33.836 INFO  ProgressMeter -          8:135139382            195.8             714526000        3648872.0
12:44:43.848 INFO  ProgressMeter -          8:137533146            196.0             715138000        3648887.9
12:44:53.851 INFO  ProgressMeter -          8:139871244            196.2             715746000        3648886.2
12:45:03.862 INFO  ProgressMeter -          8:142043863            196.3             716360000        3648912.9
12:45:13.875 INFO  ProgressMeter -          8:144113783            196.5             716971000        3648923.1
12:45:23.888 INFO  ProgressMeter -            9:1235331            196.7             717582000        3648933.5
12:45:33.899 INFO  ProgressMeter -            9:3520061            196.8             718195000        3648954.8
12:45:43.899 INFO  ProgressMeter -            9:5756191            197.0             718807000        3648974.3
12:45:53.909 INFO  ProgressMeter -            9:8018513            197.2             719419000        3648990.6
12:46:03.923 INFO  ProgressMeter -           9:10419688            197.3             720030000        3649000.7
12:46:13.934 INFO  ProgressMeter -           9:12885567            197.5             720641000        3649011.7
12:46:23.943 INFO  ProgressMeter -           9:15264529            197.7             721254000        3649033.3
12:46:33.946 INFO  ProgressMeter -           9:17585724            197.8             721860000        3649021.4
12:46:43.950 INFO  ProgressMeter -           9:19911121            198.0             722469000        3649024.4
12:46:53.951 INFO  ProgressMeter -           9:22173749            198.2             723076000        3649018.2
12:47:03.954 INFO  ProgressMeter -           9:24596424            198.3             723685000        3649021.4
12:47:13.954 INFO  ProgressMeter -           9:26997751            198.5             724293000        3649020.6
12:47:23.955 INFO  ProgressMeter -           9:29398445            198.7             724904000        3649034.8
12:47:33.961 INFO  ProgressMeter -           9:31802780            198.8             725514000        3649041.9
12:47:43.961 INFO  ProgressMeter -           9:34051459            199.0             726121000        3649036.0
12:47:53.970 INFO  ProgressMeter -           9:36287478            199.2             726730000        3649037.4
12:48:03.976 INFO  ProgressMeter -           9:38501343            199.3             727339000        3649039.7
12:48:13.984 INFO  ProgressMeter -           9:40334653            199.5             727941000        3649006.3
12:48:23.999 INFO  ProgressMeter -           9:41699877            199.7             728540000        3648956.1
12:48:33.999 INFO  ProgressMeter -           9:43613372            199.8             729137000        3648900.0
12:48:44.009 INFO  ProgressMeter -           9:61285248            200.0             729743000        3648886.2
12:48:54.012 INFO  ProgressMeter -           9:63416836            200.2             730341000        3648834.9
12:49:04.013 INFO  ProgressMeter -           9:65836913            200.3             730943000        3648803.9
12:49:14.027 INFO  ProgressMeter -           9:67798464            200.5             731542000        3648753.8
12:49:24.037 INFO  ProgressMeter -           9:70269694            200.7             732143000        3648715.3
12:49:34.048 INFO  ProgressMeter -           9:72662723            200.8             732751000        3648711.4
12:49:44.051 INFO  ProgressMeter -           9:75009607            201.0             733352000        3648675.0
12:49:54.057 INFO  ProgressMeter -           9:77282724            201.2             733953000        3648637.9
12:50:04.063 INFO  ProgressMeter -           9:79615832            201.3             734559000        3648625.6
12:50:14.067 INFO  ProgressMeter -           9:82049418            201.5             735167000        3648623.9
12:50:24.068 INFO  ProgressMeter -           9:84393503            201.7             735772000        3648608.2
12:50:34.077 INFO  ProgressMeter -           9:86730262            201.8             736381000        3648609.9
12:50:44.079 INFO  ProgressMeter -           9:89011333            202.0             736986000        3648594.0
12:50:54.090 INFO  ProgressMeter -           9:91220818            202.2             737591000        3648575.3
12:51:04.095 INFO  ProgressMeter -           9:93439517            202.3             738195000        3648553.6
12:51:14.099 INFO  ProgressMeter -           9:95680205            202.5             738797000        3648522.3
12:51:24.105 INFO  ProgressMeter -           9:97901254            202.7             739397000        3648480.6
12:51:34.109 INFO  ProgressMeter -          9:100130247            202.8             740002000        3648464.2
12:51:44.122 INFO  ProgressMeter -          9:102475235            203.0             740607000        3648445.1
12:51:54.135 INFO  ProgressMeter -          9:104836436            203.2             741207000        3648401.5
12:52:04.141 INFO  ProgressMeter -          9:107124619            203.3             741804000        3648345.3
12:52:14.141 INFO  ProgressMeter -          9:109415165            203.5             742407000        3648320.4
12:52:24.143 INFO  ProgressMeter -          9:111634999            203.7             743009000        3648290.1
12:52:34.157 INFO  ProgressMeter -          9:113803230            203.8             743612000        3648261.2
12:52:44.162 INFO  ProgressMeter -          9:116084209            204.0             744214000        3648230.0
12:52:54.169 INFO  ProgressMeter -          9:118442011            204.2             744818000        3648208.5
12:53:04.170 INFO  ProgressMeter -          9:120721508            204.3             745421000        3648183.2
12:53:14.175 INFO  ProgressMeter -          9:122952396            204.5             746030000        3648186.5
12:53:24.178 INFO  ProgressMeter -          9:125158271            204.7             746640000        3648195.2
12:53:34.178 INFO  ProgressMeter -          9:127382976            204.8             747252000        3648214.6
12:53:44.178 INFO  ProgressMeter -          9:129573132            205.0             747866000        3648243.7
12:53:54.194 INFO  ProgressMeter -          9:131779913            205.2             748478000        3648258.2
12:54:04.199 INFO  ProgressMeter -          9:133949041            205.3             749084000        3648246.8
12:54:14.211 INFO  ProgressMeter -          9:136086548            205.5             749692000        3648243.1
12:54:24.214 INFO  ProgressMeter -          9:138098714            205.7             750302000        3648251.7
12:54:34.215 INFO  ProgressMeter -              MT:4532            205.8             750914000        3648270.6
12:54:44.230 INFO  ProgressMeter -              MT:9352            206.0             751527000        3648290.3
12:54:54.239 INFO  ProgressMeter -             MT:14252            206.2             752137000        3648297.1
12:55:04.239 INFO  ProgressMeter -            X:1395703            206.3             752754000        3648340.5
12:55:14.248 INFO  ProgressMeter -            X:3869351            206.5             753359000        3648323.0
12:55:24.248 INFO  ProgressMeter -            X:6272933            206.7             753963000        3648303.4
12:55:34.256 INFO  ProgressMeter -            X:8675910            206.8             754574000        3648315.3
12:55:44.259 INFO  ProgressMeter -           X:11020467            207.0             755182000        3648314.2
12:55:54.271 INFO  ProgressMeter -           X:13286029            207.2             755786000        3648291.1
12:56:04.274 INFO  ProgressMeter -           X:15565143            207.3             756387000        3648256.2
12:56:14.286 INFO  ProgressMeter -           X:17888385            207.5             756992000        3648238.0
12:56:24.293 INFO  ProgressMeter -           X:20262161            207.7             757604000        3648255.3
12:56:34.304 INFO  ProgressMeter -           X:22650792            207.8             758216000        3648271.2
12:56:44.315 INFO  ProgressMeter -           X:25030102            208.0             758836000        3648325.1
12:56:54.318 INFO  ProgressMeter -           X:27456149            208.2             759451000        3648357.6
12:57:04.319 INFO  ProgressMeter -           X:29876209            208.3             760063000        3648376.2
12:57:14.330 INFO  ProgressMeter -           X:32240235            208.5             760677000        3648401.5
12:57:24.341 INFO  ProgressMeter -           X:34700326            208.7             761290000        3648421.9
12:57:34.356 INFO  ProgressMeter -           X:37391875            208.8             761918000        3648513.0
12:57:44.357 INFO  ProgressMeter -           X:39728264            209.0             762523000        3648498.3
12:57:54.358 INFO  ProgressMeter -           X:42041643            209.2             763130000        3648492.8
12:58:04.367 INFO  ProgressMeter -           X:44418665            209.3             763737000        3648484.7
12:58:14.377 INFO  ProgressMeter -           X:46773835            209.5             764343000        3648471.9
12:58:24.386 INFO  ProgressMeter -           X:49064887            209.7             764942000        3648426.3
12:58:34.392 INFO  ProgressMeter -           X:51564526            209.8             765549000        3648419.1
12:58:44.407 INFO  ProgressMeter -           X:53902469            210.0             766158000        3648419.2
12:58:54.422 INFO  ProgressMeter -           X:56280221            210.2             766770000        3648433.6
12:59:04.433 INFO  ProgressMeter -           X:58724164            210.3             767384000        3648458.6
12:59:14.436 INFO  ProgressMeter -           X:61640284            210.5             767999000        3648490.6
12:59:24.440 INFO  ProgressMeter -           X:64282377            210.7             768614000        3648522.3
12:59:34.440 INFO  ProgressMeter -           X:66714114            210.8             769230000        3648559.8
12:59:44.446 INFO  ProgressMeter -           X:69294563            211.0             769876000        3648737.7
12:59:54.447 INFO  ProgressMeter -           X:71649528            211.2             770480000        3648717.9
13:00:04.459 INFO  ProgressMeter -           X:73976658            211.3             771083000        3648690.2
13:00:14.467 INFO  ProgressMeter -           X:76357096            211.5             771684000        3648654.3
13:00:24.476 INFO  ProgressMeter -           X:78726618            211.7             772283000        3648608.7
13:00:34.492 INFO  ProgressMeter -           X:81075085            211.8             772881000        3648556.4
13:00:44.507 INFO  ProgressMeter -           X:83487117            212.0             773474000        3648480.9
13:00:54.517 INFO  ProgressMeter -           X:85872499            212.2             774070000        3648421.1
13:01:04.533 INFO  ProgressMeter -           X:88316432            212.3             774674000        3648397.4
13:01:14.534 INFO  ProgressMeter -           X:90799489            212.5             775271000        3648345.0
13:01:24.535 INFO  ProgressMeter -           X:93295781            212.7             775869000        3648297.4
13:01:34.550 INFO  ProgressMeter -           X:95744892            212.8             776475000        3648283.5
13:01:44.564 INFO  ProgressMeter -           X:98156167            213.0             777079000        3648260.5
13:01:54.567 INFO  ProgressMeter -          X:100573387            213.2             777684000        3648245.4
13:02:04.569 INFO  ProgressMeter -          X:102915009            213.3             778281000        3648193.0
13:02:14.583 INFO  ProgressMeter -          X:105292002            213.5             778880000        3648146.8
13:02:24.593 INFO  ProgressMeter -          X:107652155            213.7             779482000        3648115.7
13:02:34.606 INFO  ProgressMeter -          X:110003833            213.8             780088000        3648102.6
13:02:44.609 INFO  ProgressMeter -          X:112369793            214.0             780697000        3648106.3
13:02:54.619 INFO  ProgressMeter -          X:114838041            214.2             781304000        3648098.7
13:03:04.624 INFO  ProgressMeter -          X:117267368            214.3             781913000        3648101.9
13:03:14.633 INFO  ProgressMeter -          X:119633836            214.5             782523000        3648108.6
13:03:24.649 INFO  ProgressMeter -          X:122081653            214.7             783131000        3648104.0
13:03:34.652 INFO  ProgressMeter -          X:124487560            214.8             783740000        3648107.7
13:03:44.667 INFO  ProgressMeter -          X:126921144            215.0             784350000        3648112.7
13:03:54.678 INFO  ProgressMeter -          X:129358025            215.2             784960000        3648118.8
13:04:04.687 INFO  ProgressMeter -          X:131693372            215.3             785568000        3648116.1
13:04:14.689 INFO  ProgressMeter -          X:134092670            215.5             786181000        3648138.7
13:04:24.700 INFO  ProgressMeter -          X:136452589            215.7             786782000        3648103.0
13:04:34.702 INFO  ProgressMeter -          X:138833034            215.8             787389000        3648097.7
13:04:44.717 INFO  ProgressMeter -          X:141272495            216.0             788002000        3648116.6
13:04:54.727 INFO  ProgressMeter -          X:143738316            216.2             788611000        3648118.3
13:05:04.743 INFO  ProgressMeter -          X:146258672            216.3             789219000        3648114.0
13:05:14.753 INFO  ProgressMeter -          X:148689113            216.5             789827000        3648110.8
13:05:24.754 INFO  ProgressMeter -          X:151013719            216.7             790428000        3648078.2
13:05:34.757 INFO  ProgressMeter -          X:153360137            216.8             791033000        3648063.4
13:05:44.762 INFO  ProgressMeter -          X:155643947            217.0             791635000        3648034.3
13:05:54.766 INFO  ProgressMeter -           Y:11293686            217.2             792334000        3648452.2
13:06:04.810 INFO  ProgressMeter -           Y:56829410            217.3             792974000        3648586.8
13:06:14.817 INFO  ProgressMeter -     KI270442.1:50591            217.5             793593000        3648634.9
13:06:24.819 INFO  ProgressMeter -     KI270729.1:23246            217.7             794241000        3648817.7
13:06:34.825 INFO  ProgressMeter -     GL000225.1:80740            217.8             794874000        3648930.4
13:06:44.832 INFO  ProgressMeter -    GL000008.2:171827            218.0             795490000        3648964.2
13:06:54.843 INFO  ProgressMeter -    GL000195.1:107901            218.2             796101000        3648974.1
13:07:04.845 INFO  ProgressMeter -    KI270733.1:144448            218.3             796751000        3649165.2
13:07:14.858 INFO  ProgressMeter -     GL000224.1:18612            218.5             797359000        3649160.7
13:07:24.859 INFO  ProgressMeter -    GL000216.2:150016            218.7             797991000        3649269.3
13:07:34.869 INFO  ProgressMeter -      GL000220.1:6772            218.8             798601000        3649274.7
13:07:44.879 INFO  ProgressMeter -    GL000220.1:146465            219.0             799208000        3649266.6
13:07:54.891 INFO  ProgressMeter -    KI270751.1:105342            219.2             799816000        3649262.0
13:08:04.901 INFO  ProgressMeter -    KI270438.1:103993            219.3             800448000        3649367.7
13:08:14.914 INFO  ProgressMeter -    KI270438.1:109588            219.5             801052000        3649344.9
13:08:24.921 INFO  ProgressMeter -    KI270438.1:112035            219.7             801657000        3649328.3
13:08:34.932 INFO  ProgressMeter -      KI270709.1:7505            219.8             802281000        3649397.0
13:08:44.933 INFO  ProgressMeter -       KI270724.1:825            220.0             802889000        3649395.6
13:08:54.949 INFO  ProgressMeter -      KI270517.1:1961            220.2             803511000        3649453.8
13:09:04.959 INFO  ProgressMeter -             unmapped            220.3             804150000        3649590.6
13:09:14.960 INFO  ProgressMeter -             unmapped            220.5             804782000        3649698.0
13:09:24.960 INFO  ProgressMeter -             unmapped            220.7             805409000        3649782.8
13:09:34.983 INFO  ProgressMeter -             unmapped            220.8             806033000        3649847.5
13:09:44.988 INFO  ProgressMeter -             unmapped            221.0             806666000        3649957.9
13:09:51.960 INFO  ApplyBQSR - No reads filtered by: WellformedReadFilter
13:09:51.961 INFO  ProgressMeter -             unmapped            221.1             807106622        3650032.2
13:09:51.961 INFO  ProgressMeter - Traversal complete. Processed 807106622 total reads in 221.1 minutes.
13:09:52.011 INFO  ApplyBQSR - Shutting down engine
[August 13, 2021 1:09:52 PM UTC] org.broadinstitute.hellbender.tools.walkers.bqsr.ApplyBQSR done. Elapsed time: 221.13 minutes.
Runtime.totalMemory()=1998585856
